"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2011-11-10 12:17:27,TRUE,FALSE,0,FALSE,2011-11-10 12:17:27,0
2011-11-10 23:50:27,FALSE,FALSE,0,FALSE,2011-11-10 23:51:27,0
2011-11-11 12:15:27,TRUE,FALSE,0,FALSE,2011-11-11 12:15:27,0
2011-11-11 23:52:27,FALSE,FALSE,0,FALSE,2011-11-11 23:53:27,0
2011-11-12 12:19:27,TRUE,FALSE,0,FALSE,2011-11-12 12:19:27,0
2011-11-12 23:53:27,FALSE,FALSE,0,FALSE,2011-11-12 23:54:27,0
2011-11-13 12:17:51,TRUE,FALSE,0,FALSE,2011-11-13 12:17:51,0
2011-11-13 23:52:27,FALSE,FALSE,0,FALSE,2011-11-13 23:53:27,0
2011-11-14 12:21:27,TRUE,FALSE,0,FALSE,2011-11-14 12:21:27,0
2011-11-14 23:52:27,FALSE,FALSE,0,FALSE,2011-11-14 23:53:27,0
2011-11-15 12:21:27,TRUE,FALSE,0,FALSE,2011-11-15 12:21:27,0
2011-11-15 23:50:27,FALSE,FALSE,0,FALSE,2011-11-15 23:51:27,0
2011-11-16 12:28:07,TRUE,FALSE,0,FALSE,2011-11-16 12:28:07,0
2011-11-16 23:55:27,FALSE,FALSE,0,FALSE,2011-11-16 23:56:27,0
2011-11-17 12:27:27,TRUE,FALSE,0,FALSE,2011-11-17 12:27:27,0
2011-11-17 23:52:27,FALSE,FALSE,0,FALSE,2011-11-17 23:53:27,0
2011-11-18 12:22:27,TRUE,FALSE,0,FALSE,2011-11-18 12:22:27,0
2011-11-18 23:50:27,FALSE,FALSE,0,FALSE,2011-11-18 23:51:27,0
2011-11-19 12:23:27,TRUE,FALSE,0,FALSE,2011-11-19 12:23:27,0
2011-11-19 23:52:27,FALSE,FALSE,0,FALSE,2011-11-19 23:53:27,0
2011-11-20 12:21:27,TRUE,FALSE,0,FALSE,2011-11-20 12:21:27,0
2011-11-20 23:52:27,FALSE,FALSE,0,FALSE,2011-11-20 23:53:27,0
2011-11-21 12:25:27,TRUE,FALSE,0,FALSE,2011-11-21 12:25:27,0
2011-11-21 23:52:27,FALSE,FALSE,0,FALSE,2011-11-21 23:53:27,0
2011-11-22 12:21:27,TRUE,FALSE,0,FALSE,2011-11-22 12:21:27,0
2011-11-22 23:51:27,FALSE,FALSE,0,FALSE,2011-11-22 23:52:27,0
2011-11-23 12:23:27,TRUE,FALSE,0,FALSE,2011-11-23 12:23:27,0
2011-11-23 23:52:27,FALSE,FALSE,0,FALSE,2011-11-23 23:53:27,0
2011-11-24 12:21:27,TRUE,FALSE,0,FALSE,2011-11-24 12:21:27,0
2011-11-24 23:56:27,FALSE,FALSE,0,FALSE,2011-11-24 23:57:27,0
2011-11-25 12:26:27,TRUE,FALSE,0,FALSE,2011-11-25 12:26:27,0
2011-11-25 23:56:27,FALSE,FALSE,0,FALSE,2011-11-25 23:57:27,0
2011-11-26 12:25:27,TRUE,FALSE,0,FALSE,2011-11-26 12:25:27,0
2011-11-26 23:54:27,FALSE,FALSE,0,FALSE,2011-11-26 23:55:27,0
2011-11-27 12:25:27,TRUE,FALSE,0,FALSE,2011-11-27 12:25:27,0
2011-11-27 23:55:27,FALSE,FALSE,0,FALSE,2011-11-27 23:56:27,0
2011-11-28 12:28:27,TRUE,FALSE,0,FALSE,2011-11-28 12:28:27,0
2011-11-28 23:55:27,FALSE,FALSE,0,FALSE,2011-11-28 23:56:27,0
2011-11-29 12:27:57,TRUE,FALSE,0,FALSE,2011-11-29 12:27:57,0
2011-11-29 23:54:27,FALSE,FALSE,0,FALSE,2011-11-29 23:55:27,0
2011-11-30 12:27:27,TRUE,FALSE,0,FALSE,2011-11-30 12:27:27,0
2011-11-30 23:56:27,FALSE,FALSE,0,FALSE,2011-11-30 23:57:27,0
2011-12-01 12:27:27,TRUE,FALSE,0,FALSE,2011-12-01 12:27:27,0
2011-12-01 23:40:27,FALSE,FALSE,0,FALSE,2011-12-01 23:41:27,0
2011-12-02 12:31:47,TRUE,FALSE,0,FALSE,2011-12-02 12:31:47,0
2011-12-02 23:46:27,FALSE,FALSE,0,FALSE,2011-12-02 23:47:27,0
2011-12-03 12:33:28,TRUE,FALSE,0,FALSE,2011-12-03 12:33:28,0
2011-12-03 23:54:27,FALSE,FALSE,0,FALSE,2011-12-03 23:55:27,0
2011-12-04 12:31:27,TRUE,FALSE,0,FALSE,2011-12-04 12:31:27,0
2011-12-04 23:54:27,FALSE,FALSE,0,FALSE,2011-12-04 23:55:27,0
2011-12-05 12:41:27,TRUE,FALSE,0,FALSE,2011-12-05 12:41:27,0
2011-12-05 23:44:27,FALSE,FALSE,0,FALSE,2011-12-05 23:45:27,0
2011-12-06 12:35:47,TRUE,FALSE,0,FALSE,2011-12-06 12:35:47,0
2011-12-06 23:48:27,FALSE,FALSE,0,FALSE,2011-12-06 23:49:27,0
2011-12-07 12:35:27,TRUE,FALSE,0,FALSE,2011-12-07 12:35:27,0
2011-12-07 23:52:27,FALSE,FALSE,0,FALSE,2011-12-07 23:53:27,0
2011-12-08 12:36:27,TRUE,FALSE,0,FALSE,2011-12-08 12:36:27,0
2011-12-09 00:08:07,FALSE,FALSE,0,FALSE,2011-12-09 00:09:07,0
2011-12-09 12:31:27,TRUE,FALSE,0,FALSE,2011-12-09 12:31:27,0
2011-12-09 23:40:27,FALSE,FALSE,0,FALSE,2011-12-09 23:41:27,0
2011-12-10 12:36:27,TRUE,FALSE,0,FALSE,2011-12-10 12:36:27,0
2011-12-10 23:48:27,FALSE,FALSE,0,FALSE,2011-12-10 23:49:27,0
2011-12-11 12:36:27,TRUE,FALSE,0,FALSE,2011-12-11 12:36:27,0
2011-12-11 23:52:27,FALSE,FALSE,0,FALSE,2011-12-11 23:53:27,0
2011-12-12 12:26:27,TRUE,FALSE,0,FALSE,2011-12-12 12:26:27,0
2011-12-12 23:50:27,FALSE,FALSE,0,FALSE,2011-12-12 23:51:27,0
2011-12-13 12:38:27,TRUE,FALSE,0,FALSE,2011-12-13 12:38:27,0
2011-12-13 23:56:27,FALSE,FALSE,0,FALSE,2011-12-13 23:57:27,0
2011-12-14 12:38:27,TRUE,FALSE,0,FALSE,2011-12-14 12:38:27,0
2011-12-14 23:54:27,FALSE,FALSE,0,FALSE,2011-12-14 23:55:27,0
2011-12-15 12:39:40,TRUE,FALSE,0,FALSE,2011-12-15 12:39:40,0
2011-12-15 23:48:27,FALSE,FALSE,0,FALSE,2011-12-15 23:49:27,0
2011-12-16 12:41:27,TRUE,FALSE,0,FALSE,2011-12-16 12:41:27,0
2011-12-16 23:55:27,FALSE,FALSE,0,FALSE,2011-12-16 23:56:27,0
2011-12-17 12:40:27,TRUE,FALSE,0,FALSE,2011-12-17 12:40:27,0
2011-12-17 23:51:27,FALSE,FALSE,0,FALSE,2011-12-17 23:52:27,0
2011-12-18 12:43:27,TRUE,FALSE,0,FALSE,2011-12-18 12:43:27,0
2011-12-19 00:02:27,FALSE,FALSE,0,FALSE,2011-12-19 00:03:27,0
2011-12-19 12:39:27,TRUE,FALSE,0,FALSE,2011-12-19 12:39:27,0
2011-12-20 00:00:27,FALSE,FALSE,0,FALSE,2011-12-20 00:01:27,0
2011-12-20 12:41:27,TRUE,FALSE,0,FALSE,2011-12-20 12:41:27,0
2011-12-20 23:50:27,FALSE,FALSE,0,FALSE,2011-12-20 23:51:27,0
2011-12-21 12:41:40,TRUE,FALSE,0,FALSE,2011-12-21 12:41:40,0
2011-12-22 00:00:27,FALSE,FALSE,0,FALSE,2011-12-22 00:01:27,0
2011-12-22 12:43:27,TRUE,FALSE,0,FALSE,2011-12-22 12:43:27,0
2011-12-22 23:56:27,FALSE,FALSE,0,FALSE,2011-12-22 23:57:27,0
2011-12-23 12:44:27,TRUE,FALSE,0,FALSE,2011-12-23 12:44:27,0
2011-12-24 00:00:27,FALSE,FALSE,0,FALSE,2011-12-24 00:01:27,0
2011-12-24 12:43:27,TRUE,FALSE,0,FALSE,2011-12-24 12:43:27,0
2011-12-25 00:02:27,FALSE,FALSE,0,FALSE,2011-12-25 00:03:27,0
2011-12-25 12:44:27,TRUE,FALSE,0,FALSE,2011-12-25 12:44:27,0
2011-12-26 00:00:27,FALSE,FALSE,0,FALSE,2011-12-26 00:01:27,0
2011-12-26 12:43:40,TRUE,FALSE,0,FALSE,2011-12-26 12:43:40,0
2011-12-27 00:02:27,FALSE,FALSE,0,FALSE,2011-12-27 00:03:27,0
2011-12-27 12:47:27,TRUE,FALSE,0,FALSE,2011-12-27 12:47:27,0
2011-12-28 00:00:27,FALSE,FALSE,0,FALSE,2011-12-28 00:01:27,0
2011-12-28 12:45:51,TRUE,FALSE,0,FALSE,2011-12-28 12:45:51,0
2011-12-29 00:02:27,FALSE,FALSE,0,FALSE,2011-12-29 00:03:27,0
2011-12-29 12:32:27,TRUE,FALSE,0,FALSE,2011-12-29 12:32:27,0
2011-12-29 23:54:27,FALSE,FALSE,0,FALSE,2011-12-29 23:55:27,0
2011-12-30 12:39:27,TRUE,FALSE,0,FALSE,2011-12-30 12:39:27,0
2011-12-30 23:44:27,FALSE,FALSE,0,FALSE,2011-12-30 23:45:27,0
2011-12-31 12:46:27,TRUE,FALSE,0,FALSE,2011-12-31 12:46:27,0
2011-12-31 23:56:27,FALSE,FALSE,0,FALSE,2011-12-31 23:57:27,0
2012-01-01 12:43:40,TRUE,FALSE,0,FALSE,2012-01-01 12:43:40,0
2012-01-02 00:06:27,FALSE,FALSE,0,FALSE,2012-01-02 00:07:27,0
2012-01-02 12:44:07,TRUE,FALSE,0,FALSE,2012-01-02 12:44:07,0
2012-01-03 00:04:27,FALSE,FALSE,0,FALSE,2012-01-03 00:05:27,0
2012-01-03 12:44:27,TRUE,FALSE,0,FALSE,2012-01-03 12:44:27,0
2012-01-04 00:06:27,FALSE,FALSE,0,FALSE,2012-01-04 00:07:27,0
2012-01-04 12:35:27,TRUE,FALSE,0,FALSE,2012-01-04 12:35:27,0
2012-01-05 00:10:27,FALSE,FALSE,0,FALSE,2012-01-05 00:11:27,0
2012-01-05 12:46:27,TRUE,FALSE,0,FALSE,2012-01-05 12:46:27,0
2012-01-06 00:04:27,FALSE,FALSE,0,FALSE,2012-01-06 00:05:27,0
2012-01-06 12:43:29,TRUE,FALSE,0,FALSE,2012-01-06 12:43:29,0
2012-01-07 00:06:27,FALSE,FALSE,0,FALSE,2012-01-07 00:07:27,0
2012-01-07 12:47:27,TRUE,FALSE,0,FALSE,2012-01-07 12:47:27,0
2012-01-08 00:10:27,FALSE,FALSE,0,FALSE,2012-01-08 00:11:27,0
2012-01-08 12:47:27,TRUE,FALSE,0,FALSE,2012-01-08 12:47:27,0
2012-01-09 00:20:27,FALSE,FALSE,0,FALSE,2012-01-09 00:21:27,0
2012-01-09 12:50:27,TRUE,FALSE,0,FALSE,2012-01-09 12:50:27,0
2012-01-10 00:12:27,FALSE,FALSE,0,FALSE,2012-01-10 00:13:27,0
2012-01-10 12:46:27,TRUE,FALSE,0,FALSE,2012-01-10 12:46:27,0
2012-01-11 00:14:27,FALSE,FALSE,0,FALSE,2012-01-11 00:15:27,0
2012-01-11 12:43:44,TRUE,FALSE,0,FALSE,2012-01-11 12:43:44,0
2012-01-12 00:16:27,FALSE,FALSE,0,FALSE,2012-01-12 00:17:27,0
2012-01-12 12:43:37,TRUE,FALSE,0,FALSE,2012-01-12 12:43:37,0
2012-01-13 00:20:27,FALSE,FALSE,0,FALSE,2012-01-13 00:21:27,0
2012-01-13 12:45:27,TRUE,FALSE,0,FALSE,2012-01-13 12:45:27,0
2012-01-14 00:20:27,FALSE,FALSE,0,FALSE,2012-01-14 00:21:27,0
2012-01-14 12:44:27,TRUE,FALSE,0,FALSE,2012-01-14 12:44:27,0
2012-01-15 00:23:27,FALSE,FALSE,0,FALSE,2012-01-15 00:24:27,0
2012-01-15 12:43:27,TRUE,FALSE,0,FALSE,2012-01-15 12:43:27,0
2012-01-16 00:22:27,FALSE,FALSE,0,FALSE,2012-01-16 00:23:27,0
2012-01-16 12:44:27,TRUE,FALSE,0,FALSE,2012-01-16 12:44:27,0
2012-01-17 00:22:27,FALSE,FALSE,0,FALSE,2012-01-17 00:23:27,0
2012-01-17 12:42:27,TRUE,FALSE,0,FALSE,2012-01-17 12:42:27,0
2012-01-18 00:21:27,FALSE,FALSE,0,FALSE,2012-01-18 00:22:27,0
2012-01-18 12:45:42,TRUE,FALSE,0,FALSE,2012-01-18 12:45:42,0
2012-01-19 00:23:27,FALSE,FALSE,0,FALSE,2012-01-19 00:24:27,0
2012-01-19 12:47:27,TRUE,FALSE,0,FALSE,2012-01-19 12:47:27,0
2012-01-20 00:24:27,FALSE,FALSE,0,FALSE,2012-01-20 00:25:27,0
2012-01-20 12:45:27,TRUE,FALSE,0,FALSE,2012-01-20 12:45:27,0
2012-01-21 00:18:27,FALSE,FALSE,0,FALSE,2012-01-21 00:19:27,0
2012-01-21 12:46:27,TRUE,FALSE,0,FALSE,2012-01-21 12:46:27,0
2012-01-22 00:18:27,FALSE,FALSE,0,FALSE,2012-01-22 00:19:27,0
2012-01-22 12:45:51,TRUE,FALSE,0,FALSE,2012-01-22 12:45:51,0
2012-01-23 00:24:27,FALSE,FALSE,0,FALSE,2012-01-23 00:25:27,0
2012-01-23 12:45:57,TRUE,FALSE,0,FALSE,2012-01-23 12:45:57,0
2012-01-24 00:20:27,FALSE,FALSE,0,FALSE,2012-01-24 00:21:27,0
2012-01-24 12:45:29,TRUE,FALSE,0,FALSE,2012-01-24 12:45:29,0
2012-01-25 00:24:27,FALSE,FALSE,0,FALSE,2012-01-25 00:25:27,0
2012-01-25 12:47:27,TRUE,FALSE,0,FALSE,2012-01-25 12:47:27,0
2012-01-26 00:28:27,FALSE,FALSE,0,FALSE,2012-01-26 00:29:27,0
2012-01-26 12:46:07,TRUE,FALSE,0,FALSE,2012-01-26 12:46:07,0
2012-01-27 00:24:27,FALSE,FALSE,0,FALSE,2012-01-27 00:25:27,0
2012-01-27 12:43:39,TRUE,FALSE,0,FALSE,2012-01-27 12:43:39,0
2012-01-28 00:24:27,FALSE,FALSE,0,FALSE,2012-01-28 00:25:27,0
2012-01-28 12:41:27,TRUE,FALSE,0,FALSE,2012-01-28 12:41:27,0
2012-01-29 00:27:27,FALSE,FALSE,0,FALSE,2012-01-29 00:28:27,0
2012-01-29 12:43:57,TRUE,FALSE,0,FALSE,2012-01-29 12:43:57,0
2012-01-30 00:27:27,FALSE,FALSE,0,FALSE,2012-01-30 00:28:27,0
2012-01-30 12:47:27,TRUE,FALSE,0,FALSE,2012-01-30 12:47:27,0
2012-01-31 00:29:27,FALSE,FALSE,0,FALSE,2012-01-31 00:30:27,0
2012-01-31 12:46:27,TRUE,FALSE,0,FALSE,2012-01-31 12:46:27,0
2012-02-01 00:26:27,FALSE,FALSE,0,FALSE,2012-02-01 00:27:27,0
2012-02-01 12:47:27,TRUE,FALSE,0,FALSE,2012-02-01 12:47:27,0
2012-02-02 00:28:27,FALSE,FALSE,0,FALSE,2012-02-02 00:29:27,0
2012-02-02 12:47:27,TRUE,FALSE,0,FALSE,2012-02-02 12:47:27,0
2012-02-03 00:33:27,FALSE,FALSE,0,FALSE,2012-02-03 00:34:27,0
2012-02-03 12:44:07,TRUE,FALSE,0,FALSE,2012-02-03 12:44:07,0
2012-02-04 00:32:27,FALSE,FALSE,0,FALSE,2012-02-04 00:33:27,0
2012-02-04 12:41:31,TRUE,FALSE,0,FALSE,2012-02-04 12:41:31,0
2012-02-05 00:34:27,FALSE,FALSE,0,FALSE,2012-02-05 00:35:27,0
2012-02-05 12:43:51,TRUE,FALSE,0,FALSE,2012-02-05 12:43:51,0
2012-02-06 00:31:27,FALSE,FALSE,0,FALSE,2012-02-06 00:32:27,0
2012-02-06 12:42:27,TRUE,FALSE,0,FALSE,2012-02-06 12:42:27,0
2012-02-07 00:28:27,FALSE,FALSE,0,FALSE,2012-02-07 00:29:27,0
2012-02-07 12:47:47,TRUE,FALSE,0,FALSE,2012-02-07 12:47:47,0
2012-02-08 00:26:27,FALSE,FALSE,0,FALSE,2012-02-08 00:27:27,0
2012-02-08 12:47:27,TRUE,FALSE,0,FALSE,2012-02-08 12:47:27,0
2012-02-09 00:33:27,FALSE,FALSE,0,FALSE,2012-02-09 00:34:27,0
2012-02-09 12:39:57,TRUE,FALSE,0,FALSE,2012-02-09 12:39:57,0
2012-02-10 00:34:27,FALSE,FALSE,0,FALSE,2012-02-10 00:35:27,0
2012-02-10 12:39:57,TRUE,FALSE,0,FALSE,2012-02-10 12:39:57,0
2012-02-11 00:33:27,FALSE,FALSE,0,FALSE,2012-02-11 00:34:27,0
2012-02-11 12:39:39,TRUE,FALSE,0,FALSE,2012-02-11 12:39:39,0
2012-02-12 00:32:27,FALSE,FALSE,0,FALSE,2012-02-12 00:33:27,0
2012-02-12 12:37:57,TRUE,FALSE,0,FALSE,2012-02-12 12:37:57,0
2012-02-13 00:34:27,FALSE,FALSE,0,FALSE,2012-02-13 00:35:27,0
2012-02-13 12:40:07,TRUE,FALSE,0,FALSE,2012-02-13 12:40:07,0
2012-02-14 00:33:27,FALSE,FALSE,0,FALSE,2012-02-14 00:34:27,0
2012-02-14 12:38:27,TRUE,FALSE,0,FALSE,2012-02-14 12:38:27,0
2012-02-15 00:38:27,FALSE,FALSE,0,FALSE,2012-02-15 00:39:27,0
2012-02-15 12:38:27,TRUE,FALSE,0,FALSE,2012-02-15 12:38:27,0
2012-02-16 00:37:27,FALSE,FALSE,0,FALSE,2012-02-16 00:38:27,0
2012-02-16 12:36:27,TRUE,FALSE,0,FALSE,2012-02-16 12:36:27,0
2012-02-17 00:36:27,FALSE,FALSE,0,FALSE,2012-02-17 00:37:27,0
2012-02-17 12:37:47,TRUE,FALSE,0,FALSE,2012-02-17 12:37:47,0
2012-02-18 00:37:27,FALSE,FALSE,0,FALSE,2012-02-18 00:38:27,0
2012-02-18 12:39:40,TRUE,FALSE,0,FALSE,2012-02-18 12:39:40,0
2012-02-19 00:37:27,FALSE,FALSE,0,FALSE,2012-02-19 00:38:27,0
2012-02-19 12:35:57,TRUE,FALSE,0,FALSE,2012-02-19 12:35:57,0
2012-02-20 00:36:27,FALSE,FALSE,0,FALSE,2012-02-20 00:37:27,0
2012-02-20 12:33:57,TRUE,FALSE,0,FALSE,2012-02-20 12:33:57,0
2012-02-21 00:41:27,FALSE,FALSE,0,FALSE,2012-02-21 00:42:27,0
2012-02-21 12:33:27,TRUE,FALSE,0,FALSE,2012-02-21 12:33:27,0
2012-02-22 00:38:27,FALSE,FALSE,0,FALSE,2012-02-22 00:39:27,0
2012-02-22 12:32:27,TRUE,FALSE,0,FALSE,2012-02-22 12:32:27,0
2012-02-23 00:31:47,FALSE,FALSE,0,FALSE,2012-02-23 00:32:47,0
2012-02-23 12:32:27,TRUE,FALSE,0,FALSE,2012-02-23 12:32:27,0
2012-02-24 00:40:27,FALSE,FALSE,0,FALSE,2012-02-24 00:41:27,0
2012-02-24 12:33:27,TRUE,FALSE,0,FALSE,2012-02-24 12:33:27,0
2012-02-25 00:38:27,FALSE,FALSE,0,FALSE,2012-02-25 00:39:27,0
2012-02-25 12:29:51,TRUE,FALSE,0,FALSE,2012-02-25 12:29:51,0
2012-02-26 00:42:27,FALSE,FALSE,0,FALSE,2012-02-26 00:43:27,0
2012-02-26 12:30:27,TRUE,FALSE,0,FALSE,2012-02-26 12:30:27,0
2012-02-27 00:42:27,FALSE,FALSE,0,FALSE,2012-02-27 00:43:27,0
2012-02-27 12:27:27,TRUE,FALSE,0,FALSE,2012-02-27 12:27:27,0
2012-02-28 00:43:27,FALSE,FALSE,0,FALSE,2012-02-28 00:44:27,0
2012-02-28 12:31:51,TRUE,FALSE,0,FALSE,2012-02-28 12:31:51,0
2012-02-29 00:43:27,FALSE,FALSE,0,FALSE,2012-02-29 00:44:27,0
2012-02-29 12:28:27,TRUE,FALSE,0,FALSE,2012-02-29 12:28:27,0
2012-03-01 00:44:27,FALSE,FALSE,0,FALSE,2012-03-01 00:45:27,0
2012-03-01 12:28:27,TRUE,FALSE,0,FALSE,2012-03-01 12:28:27,0
2012-03-02 00:44:27,FALSE,FALSE,0,FALSE,2012-03-02 00:45:27,0
2012-03-02 12:27:27,TRUE,FALSE,0,FALSE,2012-03-02 12:27:27,0
2012-03-03 00:44:27,FALSE,FALSE,0,FALSE,2012-03-03 00:45:27,0
2012-03-03 12:27:27,TRUE,FALSE,0,FALSE,2012-03-03 12:27:27,0
2012-03-04 00:44:27,FALSE,FALSE,0,FALSE,2012-03-04 00:45:27,0
2012-03-04 12:25:27,TRUE,FALSE,0,FALSE,2012-03-04 12:25:27,0
2012-03-05 00:43:27,FALSE,FALSE,0,FALSE,2012-03-05 00:44:27,0
2012-03-05 12:25:27,TRUE,FALSE,0,FALSE,2012-03-05 12:25:27,0
2012-03-06 00:44:27,FALSE,FALSE,0,FALSE,2012-03-06 00:45:27,0
2012-03-06 12:25:51,TRUE,FALSE,0,FALSE,2012-03-06 12:25:51,0
2012-03-07 00:43:27,FALSE,FALSE,0,FALSE,2012-03-07 00:44:27,0
2012-03-07 12:25:27,TRUE,FALSE,0,FALSE,2012-03-07 12:25:27,0
2012-03-08 00:44:27,FALSE,FALSE,0,FALSE,2012-03-08 00:45:27,0
2012-03-08 12:23:27,TRUE,FALSE,0,FALSE,2012-03-08 12:23:27,0
2012-03-09 00:38:27,FALSE,FALSE,0,FALSE,2012-03-09 00:39:27,0
2012-03-09 12:23:27,TRUE,FALSE,0,FALSE,2012-03-09 12:23:27,0
2012-03-10 00:44:27,FALSE,FALSE,0,FALSE,2012-03-10 00:45:27,0
2012-03-10 12:22:07,TRUE,FALSE,0,FALSE,2012-03-10 12:22:07,0
2012-03-11 00:45:27,FALSE,FALSE,0,FALSE,2012-03-11 00:46:27,0
2012-03-11 12:21:42,TRUE,FALSE,0,FALSE,2012-03-11 12:21:42,0
2012-03-12 00:45:27,FALSE,FALSE,0,FALSE,2012-03-12 00:46:27,0
2012-03-12 12:20:27,TRUE,FALSE,0,FALSE,2012-03-12 12:20:27,0
2012-03-13 00:45:27,FALSE,FALSE,0,FALSE,2012-03-13 00:46:27,0
2012-03-13 12:19:27,TRUE,FALSE,0,FALSE,2012-03-13 12:19:27,0
2012-03-14 00:46:27,FALSE,FALSE,0,FALSE,2012-03-14 00:47:27,0
2012-03-14 12:19:27,TRUE,FALSE,0,FALSE,2012-03-14 12:19:27,0
2012-03-15 00:45:27,FALSE,FALSE,0,FALSE,2012-03-15 00:46:27,0
2012-03-15 12:17:27,TRUE,FALSE,0,FALSE,2012-03-15 12:17:27,0
2012-03-16 00:46:27,FALSE,FALSE,0,FALSE,2012-03-16 00:47:27,0
2012-03-16 12:19:57,TRUE,FALSE,0,FALSE,2012-03-16 12:19:57,0
2012-03-17 00:42:27,FALSE,FALSE,0,FALSE,2012-03-17 00:43:27,0
2012-03-17 12:13:39,TRUE,FALSE,0,FALSE,2012-03-17 12:13:39,0
2012-03-18 00:45:27,FALSE,FALSE,0,FALSE,2012-03-18 00:46:27,0
2012-03-18 12:15:47,TRUE,FALSE,0,FALSE,2012-03-18 12:15:47,0
2012-03-19 00:46:27,FALSE,FALSE,0,FALSE,2012-03-19 00:47:27,0
2012-03-19 12:15:44,TRUE,FALSE,0,FALSE,2012-03-19 12:15:44,0
2012-03-20 00:47:27,FALSE,FALSE,0,FALSE,2012-03-20 00:48:27,0
2012-03-20 12:11:37,TRUE,FALSE,0,FALSE,2012-03-20 12:11:37,0
2012-03-21 00:48:27,FALSE,FALSE,0,FALSE,2012-03-21 00:49:27,0
2012-03-21 12:11:27,TRUE,FALSE,0,FALSE,2012-03-21 12:11:27,0
2012-03-22 00:47:27,FALSE,FALSE,0,FALSE,2012-03-22 00:48:27,0
2012-03-22 12:13:57,TRUE,FALSE,0,FALSE,2012-03-22 12:13:57,0
2012-03-23 00:46:27,FALSE,FALSE,0,FALSE,2012-03-23 00:47:27,0
2012-03-23 12:13:27,TRUE,FALSE,0,FALSE,2012-03-23 12:13:27,0
2012-03-24 00:49:27,FALSE,FALSE,0,FALSE,2012-03-24 00:50:27,0
2012-03-24 12:10:07,TRUE,FALSE,0,FALSE,2012-03-24 12:10:07,0
2012-03-25 00:49:27,FALSE,FALSE,0,FALSE,2012-03-25 00:50:27,0
2012-03-25 12:11:27,TRUE,FALSE,0,FALSE,2012-03-25 12:11:27,0
2012-03-26 00:48:27,FALSE,FALSE,0,FALSE,2012-03-26 00:49:27,0
2012-03-26 12:08:27,TRUE,FALSE,0,FALSE,2012-03-26 12:08:27,0
2012-03-27 00:48:27,FALSE,FALSE,0,FALSE,2012-03-27 00:49:27,0
2012-03-27 12:10:07,TRUE,FALSE,0,FALSE,2012-03-27 12:10:07,0
2012-03-28 00:42:27,FALSE,FALSE,0,FALSE,2012-03-28 00:43:27,0
2012-03-28 12:09:27,TRUE,FALSE,0,FALSE,2012-03-28 12:09:27,0
2012-03-29 00:49:47,FALSE,FALSE,0,FALSE,2012-03-29 00:50:47,0
2012-03-29 12:08:07,TRUE,FALSE,0,FALSE,2012-03-29 12:08:07,0
2012-03-30 00:47:27,FALSE,FALSE,0,FALSE,2012-03-30 00:48:27,0
2012-03-30 12:07:57,TRUE,FALSE,0,FALSE,2012-03-30 12:07:57,0
2012-03-31 00:48:27,FALSE,FALSE,0,FALSE,2012-03-31 00:49:27,0
2012-03-31 12:05:51,TRUE,FALSE,0,FALSE,2012-03-31 12:05:51,0
2012-04-01 00:49:27,FALSE,FALSE,0,FALSE,2012-04-01 00:50:27,0
2012-04-01 12:07:27,TRUE,FALSE,0,FALSE,2012-04-01 12:07:27,0
2012-04-02 00:49:27,FALSE,FALSE,0,FALSE,2012-04-02 00:50:27,0
2012-04-02 12:04:27,TRUE,FALSE,0,FALSE,2012-04-02 12:04:27,0
2012-04-03 00:48:27,FALSE,FALSE,0,FALSE,2012-04-03 00:49:27,0
2012-04-03 12:07:27,TRUE,FALSE,0,FALSE,2012-04-03 12:07:27,0
2012-04-04 00:44:27,FALSE,FALSE,0,FALSE,2012-04-04 00:45:27,0
2012-04-04 12:03:57,TRUE,FALSE,0,FALSE,2012-04-04 12:03:57,0
2012-04-05 00:49:27,FALSE,FALSE,0,FALSE,2012-04-05 00:50:27,0
2012-04-05 12:05:27,TRUE,FALSE,0,FALSE,2012-04-05 12:05:27,0
2012-04-06 00:50:27,FALSE,FALSE,0,FALSE,2012-04-06 00:51:27,0
2012-04-06 12:03:27,TRUE,FALSE,0,FALSE,2012-04-06 12:03:27,0
2012-04-07 00:50:27,FALSE,FALSE,0,FALSE,2012-04-07 00:51:27,0
2012-04-07 12:03:27,TRUE,FALSE,0,FALSE,2012-04-07 12:03:27,0
2012-04-08 00:51:27,FALSE,FALSE,0,FALSE,2012-04-08 00:52:27,0
2012-04-08 12:02:07,TRUE,FALSE,0,FALSE,2012-04-08 12:02:07,0
2012-04-09 00:51:27,FALSE,FALSE,0,FALSE,2012-04-09 00:52:27,0
2012-04-09 12:00:27,TRUE,FALSE,0,FALSE,2012-04-09 12:00:27,0
2012-04-10 00:52:27,FALSE,FALSE,0,FALSE,2012-04-10 00:53:27,0
2012-04-10 11:59:27,TRUE,FALSE,0,FALSE,2012-04-10 11:59:27,0
2012-04-11 00:53:27,FALSE,FALSE,0,FALSE,2012-04-11 00:54:27,0
2012-04-11 11:57:27,TRUE,FALSE,0,FALSE,2012-04-11 11:57:27,0
2012-04-12 00:52:27,FALSE,FALSE,0,FALSE,2012-04-12 00:53:27,0
2012-04-12 11:57:27,TRUE,FALSE,0,FALSE,2012-04-12 11:57:27,0
2012-04-13 00:52:27,FALSE,FALSE,0,FALSE,2012-04-13 00:53:27,0
